universe builder
Batch 1/1 done
                                     open     high      low    close   volume  \
       2025-08-21 04:00:00+00:00  102.890  102.890  101.965  101.965   1427.0   
       2025-08-22 04:00:00+00:00  103.150  108.250  103.150  108.250   1803.0   
       2025-08-25 04:00:00+00:00  107.895  109.600  107.895  109.600   2065.0   
       2025-08-26 04:00:00+00:00  109.630  110.625  109.500  110.595   2606.0   
       2025-08-27 04:00:00+00:00  110.355  110.740  110.355  110.670   2004.0   
       2025-08-28 04:00:00+00:00  110.655  111.000  110.355  110.800   4963.0   
       2025-08-29 04:00:00+00:00  110.970  111.000  110.415  110.415   3844.0   
       2025-09-02 04:00:00+00:00  108.200  109.590  108.200  109.535   2134.0   
       2025-09-03 04:00:00+00:00  108.280  108.550  108.170  108.550   1439.0   
       2025-09-04 04:00:00+00:00  109.510  110.260  109.510  110.260   1027.0   
       2025-09-05 04:00:00+00:00  111.430  111.430  107.950  109.380   3384.0   
       2025-09-08 04:00:00+00:00  109.640  110.260  109.640  110.260   1492.0   
       2025-09-09 04:00:00+00:00  110.080  111.015  109.030  110.885   3590.0   
       2025-09-10 04:00:00+00:00  110.115  110.690  109.070  110.690   2688.0   
       2025-09-11 04:00:00+00:00  110.690  110.690  110.690  110.690      0.0   
       2025-09-12 04:00:00+00:00  110.510  110.680  109.465  110.445   2421.0   
       2025-09-15 04:00:00+00:00  110.945  110.945  109.040  110.170   2920.0   
       2025-09-16 04:00:00+00:00  109.000  109.010  108.510  108.510   4692.0   
       2025-09-17 04:00:00+00:00  109.660  112.040  108.990  108.990   3209.0   
       2025-09-18 04:00:00+00:00  110.120  112.045  110.120  111.570   3116.0   
       2025-09-19 04:00:00+00:00  111.190  111.190  109.880  109.880   1503.0   
       2025-09-22 04:00:00+00:00  108.945  109.100  108.770  108.840   4963.0   
       2025-09-23 04:00:00+00:00  107.980  108.145  107.945  108.140   1937.0   
       2025-09-24 04:00:00+00:00  108.975  109.100  107.555  107.820   2431.0   
       2025-09-25 04:00:00+00:00  103.040  103.110  103.040  103.110   1374.0   
       2025-09-26 04:00:00+00:00  104.160  105.080  102.490  102.610   3004.0   
       2025-09-29 04:00:00+00:00  101.735  102.335  101.450  101.450   1457.0   
       2025-09-30 04:00:00+00:00   99.920  100.310   99.890  100.310   2039.0   
       2025-10-01 04:00:00+00:00   98.755   99.210   98.225   98.535   2841.0   
       2025-10-02 04:00:00+00:00   97.365   97.365   94.195   94.195   2478.0   
       2025-10-03 04:00:00+00:00   94.740   94.950   94.470   94.930   1965.0   
       2025-10-06 04:00:00+00:00   95.600   97.320   95.510   96.180   2489.0   
       2025-10-07 04:00:00+00:00   97.715   97.715   95.270   95.270   2097.0   
       2025-10-08 04:00:00+00:00   96.390   96.390   95.510   95.510   1199.0   
       2025-10-09 04:00:00+00:00   94.305   94.785   94.305   94.400   1301.0   
       2025-10-10 04:00:00+00:00   95.010   95.010   94.075   94.075   1612.0   
       2025-10-13 04:00:00+00:00   92.080   93.080   92.080   92.610   2981.0   
       2025-10-14 04:00:00+00:00   96.030   96.030   96.030   96.030   1615.0   
       2025-10-15 04:00:00+00:00   93.625   93.625   93.625   93.625   1060.0   
       2025-10-16 04:00:00+00:00   91.720   91.720   88.920   88.920   1970.0   
       2025-10-17 04:00:00+00:00   91.125   91.125   90.830   90.830   1552.0   
       2025-10-20 04:00:00+00:00   93.745   93.745   93.745   93.745   1448.0   
       2025-10-21 04:00:00+00:00   94.255   94.415   93.715   93.990   1457.0   
       2025-10-22 04:00:00+00:00   94.680   95.240   94.680   95.240   1721.0   
       2025-10-23 04:00:00+00:00   94.195   94.195   94.195   94.195    476.0   
       2025-10-24 04:00:00+00:00   94.195   94.195   94.195   94.195      0.0   
       2025-10-27 04:00:00+00:00   94.195   94.195   94.195   94.195      0.0   
       2025-10-28 04:00:00+00:00   96.045   96.440   96.045   96.440    936.0   
       2025-10-29 04:00:00+00:00   94.080   95.510   92.780   93.890   1642.0   
       2025-10-30 04:00:00+00:00   88.230   88.230   86.660   86.660   1148.0   
       2025-10-31 04:00:00+00:00   87.035   87.800   87.035   87.545   1326.0   
       2025-11-03 05:00:00+00:00   87.900   87.900   87.470   87.470   1284.0   
       2025-11-04 05:00:00+00:00   85.520   85.520   85.520   85.520   1147.0   
       2025-11-05 05:00:00+00:00   85.520   85.520   85.520   85.520      0.0   
       2025-11-06 05:00:00+00:00   84.115   84.200   84.115   84.200   1029.0   
       2025-11-07 05:00:00+00:00   84.680   84.680   84.420   84.420   1466.0   
       2025-11-10 05:00:00+00:00   84.930   85.660   84.860   85.640   3003.0   
       2025-11-11 05:00:00+00:00   85.630   85.850   85.500   85.500   1224.0   
       2025-11-12 05:00:00+00:00   86.725   86.725   85.450   85.450   1721.0   
       2025-11-13 05:00:00+00:00   84.760   84.760   83.320   83.955   2383.0   
       2025-11-14 05:00:00+00:00   83.880   85.695   83.880   85.690   2505.0   
       2025-11-17 05:00:00+00:00   84.525   84.550   81.640   81.640   3707.0   
       2025-11-18 05:00:00+00:00   83.400   83.415   83.400   83.415   1420.0   
       2025-11-19 05:00:00+00:00   82.740   82.740   82.740   82.740   1930.0   
       2025-11-20 05:00:00+00:00   82.740   82.740   82.740   82.740      0.0   
       2025-11-21 05:00:00+00:00   82.300   86.210   82.300   86.050   3137.0   
       2025-11-24 05:00:00+00:00   84.970   84.970   83.340   84.065   1198.0   
       2025-11-25 05:00:00+00:00   86.440   87.690   86.135   87.690   3551.0   
       2025-11-26 05:00:00+00:00   87.650   88.255   87.510   88.080   2032.0   
       2025-11-28 05:00:00+00:00   88.420   88.795   87.705   88.590   1660.0   
       2025-12-01 05:00:00+00:00   88.940   90.895   88.940   90.895   1474.0   
       2025-12-02 05:00:00+00:00   91.700   91.755   89.540   89.595   5030.0   
       2025-12-03 05:00:00+00:00   90.755   91.695   90.755   91.665   1512.0   
       2025-12-04 05:00:00+00:00   91.615   93.115   91.615   92.655   1939.0   
       2025-12-05 05:00:00+00:00   92.000   92.630   91.600   91.950   2580.0   
       2025-12-08 05:00:00+00:00   93.200   93.370   92.900   93.335   2007.0   
       2025-12-09 05:00:00+00:00   94.890   94.890   93.240   93.905   2235.0   
       2025-12-10 05:00:00+00:00   95.000   97.920   94.470   97.920   4085.0   
       2025-12-11 05:00:00+00:00   97.010   99.420   97.010   99.110   8594.0   
       2025-12-12 05:00:00+00:00   99.575  100.000   98.940   99.580  14289.0   
       2025-12-15 05:00:00+00:00   99.415  100.260   98.325  100.260   3663.0   
       2025-12-16 05:00:00+00:00  101.320  101.460  101.320  101.460   2690.0   
       2025-12-17 05:00:00+00:00  102.410  102.410  101.920  101.920   3067.0   
       2025-12-18 05:00:00+00:00  103.545  109.715  103.545  109.715   3870.0   
       2025-12-19 05:00:00+00:00  108.990  109.050  106.920  106.920   2989.0   
       2025-12-22 05:00:00+00:00  107.750  107.880  107.150  107.880   3143.0   
       2025-12-23 05:00:00+00:00  106.685  107.200  106.535  106.655   2708.0   
       2025-12-24 05:00:00+00:00  107.000  107.270  107.000  107.270   1317.0   
       2025-12-26 05:00:00+00:00  107.620  107.620  106.020  106.020   1583.0   
       2025-12-29 05:00:00+00:00  106.250  106.250  105.615  105.850   1416.0   
       2025-12-30 05:00:00+00:00  105.150  105.250  103.345  105.095   4731.0   
       2025-12-31 05:00:00+00:00  105.825  105.825  103.950  103.960   3048.0   
       2026-01-02 05:00:00+00:00  103.450  104.270  102.710  102.740   3874.0   
       2026-01-05 05:00:00+00:00  103.260  106.485  103.260  106.485   2835.0   
       2026-01-06 05:00:00+00:00  105.150  106.450  105.125  106.360   1907.0   
       2026-01-07 05:00:00+00:00  106.410  106.410  105.190  105.730   1784.0   
       2026-01-08 05:00:00+00:00  107.380  113.470  107.380  112.505   4348.0   
       2026-01-09 05:00:00+00:00  110.900  110.900  107.910  107.910   2959.0   
       2026-01-12 05:00:00+00:00  106.250  108.000  106.250  108.000    981.0   
       2026-01-13 05:00:00+00:00  107.185  108.785  107.185  108.785    895.0   
       2026-01-14 05:00:00+00:00  107.790  112.490  107.790  112.490   2523.0   
       2026-01-15 05:00:00+00:00  113.100  115.580  113.100  115.230   2246.0   
       2026-01-16 05:00:00+00:00  115.485  117.055  114.435  114.435   2631.0   
       2026-01-20 05:00:00+00:00  115.450  115.450  113.815  113.815   1535.0   
       2026-01-21 05:00:00+00:00  114.730  118.680  114.730  118.680   2159.0   
       2026-01-22 05:00:00+00:00  119.800  119.800  119.800  119.800    875.0   
       2026-01-23 05:00:00+00:00  118.985  118.985  113.860  113.860   1187.0   
       2026-01-26 05:00:00+00:00  112.995  115.475  112.995  114.480   1322.0   
       2026-01-27 05:00:00+00:00  106.660  110.750  106.660  109.785   5265.0   
       2026-01-28 05:00:00+00:00  114.000  114.930  113.790  114.590   2590.0   
       2026-01-29 05:00:00+00:00  115.180  116.790  115.180  116.790   2942.0   
       2026-01-30 05:00:00+00:00  116.420  116.550  115.360  115.360   2577.0   
       2026-02-02 05:00:00+00:00  114.280  120.290  114.280  119.250   3263.0   
       2026-02-03 05:00:00+00:00  122.400  122.400  122.400  122.400   1666.0   
       2026-02-04 05:00:00+00:00  124.810  124.925  124.710  124.925   2124.0   
       2026-02-05 05:00:00+00:00  122.690  122.690  119.545  121.790   2319.0   
       2026-02-06 05:00:00+00:00  123.390  125.605  123.390  125.605   2798.0   
       2026-02-09 05:00:00+00:00  124.140  124.270  123.700  124.270   1532.0   
       2026-02-10 05:00:00+00:00  122.870  122.870  119.480  119.710   1800.0   
       2026-02-11 05:00:00+00:00  122.370  122.370  120.865  120.865   1941.0   
       2026-02-12 05:00:00+00:00  118.690  120.255  118.690  118.970   1560.0   
       2026-02-13 05:00:00+00:00  119.120  119.120  118.910  118.910   1680.0   
       2026-02-17 05:00:00+00:00  121.770  121.905  119.730  121.685   1701.0   
       2026-02-18 05:00:00+00:00  116.710  117.190  116.710  117.190   1382.0   
       2026-02-19 05:00:00+00:00  116.400  116.400  115.470  115.470   1990.0   
       2026-02-20 05:00:00+00:00  115.850  117.215  115.850  116.650   3505.0   
       2026-02-23 05:00:00+00:00  111.750  113.140  111.415  113.140   3832.0   
       2026-02-24 05:00:00+00:00  113.145  113.145  110.930  111.780   2567.0   
       2026-02-25 05:00:00+00:00  114.535  116.005  113.915  115.760   3603.0   
       2026-02-26 05:00:00+00:00  114.610  115.990  113.720  115.990   3541.0   
       2026-02-27 05:00:00+00:00  110.790  111.550  110.390  110.390   3536.0   
       2026-03-02 05:00:00+00:00  111.335  113.010  111.335  112.790   2753.0   
       2026-03-03 05:00:00+00:00  110.430  112.170  110.430  111.600   4130.0   
       2026-03-04 05:00:00+00:00  112.490  113.495  112.260  112.260   2601.0   
       2026-03-05 05:00:00+00:00  109.170  109.490  108.855  109.490   2725.0   
       2026-03-06 05:00:00+00:00  104.780  106.460  104.780  106.325   1796.0   
       2026-03-09 04:00:00+00:00  106.930  107.520  104.430  107.210   4181.0   
       2026-03-10 04:00:00+00:00  108.680  111.535  107.165  108.810   7925.0   
       2026-03-11 04:00:00+00:00  107.575  109.095  107.575  108.660   4901.0   
       2026-03-12 04:00:00+00:00  107.115  110.630  107.115  109.655   5187.0   
       2026-03-13 04:00:00+00:00  109.430  110.010  108.540  109.270   2714.0   
       2026-03-16 04:00:00+00:00  110.110  110.110  110.110  110.110   1335.0   
       2026-03-17 04:00:00+00:00  111.090  111.090  108.745  109.190   1457.0   
       2026-03-18 04:00:00+00:00  107.600  107.600  106.340  106.340   1738.0   
       2026-03-19 04:00:00+00:00  106.140  107.810  105.720  107.810   3138.0   
       2026-03-20 04:00:00+00:00  107.940  107.940  106.000  106.500   2177.0   
       2026-03-23 04:00:00+00:00  109.550  110.950  107.675  107.675   3227.0   
       2026-03-24 04:00:00+00:00  110.205  110.655  110.205  110.610   3336.0   
       2026-03-25 04:00:00+00:00  111.960  111.960  109.840  109.840   3394.0   
       2026-03-26 04:00:00+00:00  108.230  108.560  108.190  108.560   2367.0   
       2026-03-27 04:00:00+00:00  107.060  108.500  107.060  108.500   1548.0   
       2026-03-30 04:00:00+00:00  109.140  109.940  109.140  109.940   1989.0   
       2026-03-31 04:00:00+00:00  111.150  111.360  109.660  111.360   3537.0   
       2026-04-01 04:00:00+00:00  114.500  115.420  114.400  115.420   2782.0   
       2026-04-02 04:00:00+00:00  113.840  116.240  113.840  116.240   4232.0   
       2026-04-06 04:00:00+00:00  116.485  116.485  116.485  116.485   1629.0   
       2026-04-07 04:00:00+00:00  116.700  117.845  116.700  117.070   3755.0   
       2026-04-08 04:00:00+00:00  122.600  122.600  120.520  120.675   4828.0   
       2026-04-09 04:00:00+00:00  120.200  124.290  120.200  124.290   5153.0   
       2026-04-10 04:00:00+00:00  123.070  124.600  122.920  124.015   4812.0   
       2026-04-13 04:00:00+00:00  123.140  124.250  122.915  124.175   4351.0   
       2026-04-14 04:00:00+00:00  121.950  122.985  121.250  122.985   3469.0   
       2026-04-15 04:00:00+00:00  123.980  123.980  123.980  123.980   3163.0   
       2026-04-16 04:00:00+00:00  121.120  121.120  120.870  120.870   2434.0   
       2026-04-17 04:00:00+00:00  122.850  125.820  122.850  125.360   3486.0   
       2026-04-20 04:00:00+00:00  124.620  124.880  124.510  124.510   1708.0   
       2026-04-21 04:00:00+00:00  121.890  121.890  121.890  121.890   1265.0   
       2026-04-22 04:00:00+00:00  121.875  121.875  121.010  121.010   1499.0   
       2026-04-23 04:00:00+00:00  121.310  121.310  121.310  121.310   1887.0   
       2026-04-24 04:00:00+00:00  119.960  119.960  119.620  119.620   4289.0   
       2026-04-27 04:00:00+00:00  122.830  123.370  122.490  122.875   3498.0   
       2026-04-28 04:00:00+00:00  128.610  135.230  127.840  129.420  12771.0   
       2026-04-29 04:00:00+00:00  132.005  132.005  123.360  124.240   7095.0   
       2026-04-30 04:00:00+00:00  123.470  124.990  123.260  124.310   2959.0   
       2026-05-01 04:00:00+00:00  124.970  124.970  124.860  124.860   2557.0   
       2026-05-04 04:00:00+00:00  123.850  125.820  123.780  124.180   3155.0   
       2026-05-05 04:00:00+00:00  127.245  127.905  126.180  126.180   4131.0   
       2026-05-06 04:00:00+00:00  128.970  128.970  127.495  128.215   4245.0   
       2026-05-07 04:00:00+00:00  127.410  127.410  125.600  125.600   2795.0   
       2026-05-08 04:00:00+00:00  123.915  124.560  123.470  123.545   3117.0   
       2026-05-11 04:00:00+00:00  123.690  124.150  123.620  123.620   2291.0   
       2026-05-12 04:00:00+00:00  121.920  122.410  121.900  122.000   2380.0   
       2026-05-13 04:00:00+00:00  120.730  120.730  118.140  118.140   2361.0   
       2026-05-14 04:00:00+00:00  120.500  120.500  118.320  118.320   3631.0   
       2026-05-15 04:00:00+00:00  118.040  118.040  114.285  115.350   4450.0   
NBOS   2025-05-16 04:00:00+00:00   25.050   25.050   25.050   25.050      0.0   
       2025-05-19 04:00:00+00:00   25.570   25.570   25.570   25.570    160.0   
       2025-05-20 04:00:00+00:00   25.570   25.570   25.570   25.570      0.0   
       2025-05-21 04:00:00+00:00   25.570   25.570   25.570   25.570      0.0   
       2025-05-22 04:00:00+00:00   25.500   25.500   25.500   25.500    100.0   
       2025-05-23 04:00:00+00:00   25.500   25.500   25.500   25.500      0.0   
       2025-05-27 04:00:00+00:00   25.500   25.500   25.500   25.500      0.0   
       2025-05-28 04:00:00+00:00   25.355   25.355   25.355   25.355    100.0   
       2025-05-29 04:00:00+00:00   25.355   25.355   25.355   25.355      0.0   
       2025-05-30 04:00:00+00:00   25.480   25.480   25.480   25.480    519.0   
       2025-06-02 04:00:00+00:00   25.480   25.480   25.480   25.480      0.0   
       2025-06-03 04:00:00+00:00   25.430   25.470   25.430   25.470    543.0   
       2025-06-04 04:00:00+00:00   25.470   25.470   25.470   25.470      0.0   
       2025-06-05 04:00:00+00:00   25.470   25.470   25.470   25.470      0.0   
       2025-06-06 04:00:00+00:00   25.470   25.470   25.470   25.470      0.0   
       2025-06-09 04:00:00+00:00   25.470   25.470   25.470   25.470      0.0   
       2025-06-10 04:00:00+00:00   25.710   25.710   25.710   25.710    162.0   
       2025-06-11 04:00:00+00:00   25.710   25.710   25.710   25.710      0.0   
       2025-06-12 04:00:00+00:00   25.800   25.800   25.800   25.800    211.0   
       2025-06-13 04:00:00+00:00   25.800   25.800   25.800   25.800      0.0   
       2025-06-16 04:00:00+00:00   25.780   25.780   25.780   25.780    100.0   
       2025-06-17 04:00:00+00:00   25.780   25.780   25.780   25.780      0.0   
       2025-06-18 04:00:00+00:00   25.780   25.780   25.780   25.780    300.0   
       2025-06-20 04:00:00+00:00   25.710   25.710   25.710   25.710    100.0   
       2025-06-23 04:00:00+00:00   25.710   25.710   25.710   25.710      0.0   
       2025-06-24 04:00:00+00:00   25.710   25.710   25.710   25.710      0.0   
       2025-06-25 04:00:00+00:00   25.900   25.900   25.900   25.900    100.0   
       2025-06-26 04:00:00+00:00   25.900   25.900   25.900   25.900      0.0   
       2025-06-27 04:00:00+00:00   25.900   25.900   25.900   25.900      0.0   
       2025-06-30 04:00:00+00:00   25.900   25.900   25.900   25.900      0.0   
       2025-07-01 04:00:00+00:00   25.940   25.940   25.940   25.940    150.0   
       2025-07-02 04:00:00+00:00   25.940   25.940   25.940   25.940      0.0   
       2025-07-03 04:00:00+00:00   25.940   25.940   25.940   25.940      0.0   
       2025-07-07 04:00:00+00:00   25.940   25.940   25.940   25.940      0.0   
       2025-07-08 04:00:00+00:00   25.990   25.990   25.990   25.990    109.0   
       2025-07-09 04:00:00+00:00   25.990   25.990   25.990   25.990      0.0   
       2025-07-10 04:00:00+00:00   25.990   25.990   25.990   25.990      0.0   
       2025-07-11 04:00:00+00:00   25.990   25.990   25.990   25.990      0.0   
       2025-07-14 04:00:00+00:00   26.170   26.170   26.170   26.170    100.0   
       2025-07-15 04:00:00+00:00   26.110   26.110   26.110   26.110    100.0   
       2025-07-16 04:00:00+00:00   26.150   26.150   26.150   26.150    217.0   
       2025-07-17 04:00:00+00:00   26.150   26.150   26.150   26.150      0.0   
       2025-07-18 04:00:00+00:00   26.150   26.150   26.150   26.150      0.0   
       2025-07-21 04:00:00+00:00   26.235   26.310   26.230   26.250   7650.0   
       2025-07-22 04:00:00+00:00   26.410   26.410   26.250   26.250    200.0   
       2025-07-23 04:00:00+00:00   26.320   26.320   26.320   26.320    100.0   
       2025-07-24 04:00:00+00:00   26.375   26.375   26.375   26.375    200.0   
       2025-07-25 04:00:00+00:00   26.390   26.390   26.390   26.390    100.0   
       2025-07-28 04:00:00+00:00   26.390   26.390   26.390   26.390      0.0   
       2025-07-29 04:00:00+00:00   26.250   26.280   26.220   26.280   4540.0   
       2025-07-30 04:00:00+00:00   26.280   26.280   26.280   26.280      0.0   
       2025-07-31 04:00:00+00:00   26.280   26.280   26.280   26.280      0.0   
       2025-08-01 04:00:00+00:00   25.960   25.960   25.955   25.955    424.0   
       2025-08-04 04:00:00+00:00   26.215   26.240   26.215   26.240    816.0   
       2025-08-05 04:00:00+00:00   26.240   26.240   26.240   26.240      0.0   
       2025-08-06 04:00:00+00:00   26.240   26.240   26.240   26.240      0.0   
       2025-08-07 04:00:00+00:00   26.280   26.280   26.280   26.280    205.0   
       2025-08-08 04:00:00+00:00   26.360   26.360   26.345   26.345    308.0   
       2025-08-11 04:00:00+00:00   26.345   26.345   26.345   26.345      0.0   
       2025-08-12 04:00:00+00:00   26.420   26.420   26.420   26.420    351.0   
       2025-08-13 04:00:00+00:00   26.470   26.475   26.470   26.475    900.0   
       2025-08-14 04:00:00+00:00   26.475   26.475   26.475   26.475      0.0   
       2025-08-15 04:00:00+00:00   26.470   26.470   26.470   26.470    276.0   
       2025-08-18 04:00:00+00:00   26.470   26.470   26.470   26.470      0.0   
       2025-08-19 04:00:00+00:00   26.480   26.480   26.410   26.410    340.0   
       2025-08-20 04:00:00+00:00   26.450   26.450   26.450   26.450    660.0   
       2025-08-21 04:00:00+00:00   26.450   26.450   26.450   26.450      0.0   
       2025-08-22 04:00:00+00:00   26.530   26.530   26.530   26.530    399.0   
       2025-08-25 04:00:00+00:00   26.530   26.530   26.530   26.530      0.0   
       2025-08-26 04:00:00+00:00   26.410   26.430   26.410   26.430    510.0   
       2025-08-27 04:00:00+00:00   26.440   26.440   26.440   26.440    386.0   
       2025-08-28 04:00:00+00:00   26.440   26.440   26.440   26.440      0.0   
       2025-08-29 04:00:00+00:00   26.480   26.480   26.410   26.410    322.0   
       2025-09-02 04:00:00+00:00   26.375   26.375   26.375   26.375    426.0   
       2025-09-03 04:00:00+00:00   26.400   26.410   26.400   26.410    420.0   
       2025-09-04 04:00:00+00:00   26.410   26.410   26.410   26.410      0.0   
       2025-09-05 04:00:00+00:00   26.525   26.525   26.525   26.525   1414.0   
       2025-09-08 04:00:00+00:00   26.590   26.590   26.590   26.590    232.0   
       2025-09-09 04:00:00+00:00   26.590   26.590   26.590   26.590      0.0   
       2025-09-10 04:00:00+00:00   26.590   26.590   26.590   26.590      0.0   
       2025-09-11 04:00:00+00:00   26.590   26.590   26.590   26.590      0.0   
       2025-09-12 04:00:00+00:00   26.590   26.590   26.590   26.590      0.0   
       2025-09-15 04:00:00+00:00   26.770   26.770   26.770   26.770    236.0   
       2025-09-16 04:00:00+00:00   26.760   26.760   26.760   26.760    300.0   
       2025-09-17 04:00:00+00:00   26.760   26.760   26.760   26.760      0.0   
       2025-09-18 04:00:00+00:00   26.760   26.760   26.760   26.760      0.0   
       2025-09-19 04:00:00+00:00   26.760   26.760   26.760   26.760      0.0   
       2025-09-22 04:00:00+00:00   26.790   26.790   26.790   26.790    122.0   
       2025-09-23 04:00:00+00:00   26.790   26.790   26.790   26.790      0.0   
       2025-09-24 04:00:00+00:00   26.880   26.880   26.860   26.860    526.0   
       2025-09-25 04:00:00+00:00   26.660   26.660   26.650   26.650    200.0   
       2025-09-26 04:00:00+00:00   26.670   26.670   26.670   26.670    394.0   
       2025-09-29 04:00:00+00:00   26.760   26.760   26.760   26.760    262.0   
       2025-09-30 04:00:00+00:00   26.780   26.780   26.780   26.780    200.0   
       2025-10-01 04:00:00+00:00   26.780   26.780   26.780   26.780      0.0   
       2025-10-02 04:00:00+00:00   26.835   26.835   26.835   26.835    257.0   
       2025-10-03 04:00:00+00:00   26.855   26.855   26.855   26.855    220.0   
       2025-10-06 04:00:00+00:00   26.870   26.870   26.860   26.860    302.0   
       2025-10-07 04:00:00+00:00   26.850   26.850   26.850   26.850    171.0   
